Monthly Income,Savings & Investments,Fixed Expenses,Variable Expenses,Existing Loans & Liabilities,Spending Behavior,Investment Strategy,financial stability,payment consistency,spending & budgeting discipline,financial adaptability
154574,69960,74929,41799,242324,72.95858294,22.40268474,69.74394141,99.12050643,24.48406588,34.87197071
67160,58607,62105,21770,150739,67.58487195,27.99528054,62.37641453,99.58916937,0,31.18820727
68841,50403,29708,17440,429214,74.66625993,10.50901031,100,99.30102814,31.51174445,52.36414346
193739,73826,54281,4965,250222,97.43727386,22.78242729,100,99.17131263,69.41968318,53.76279427
170249,73621,48453,3467,351263,97.963571,17.32731757,100,99.2299868,69.50349194,56.37331203
134001,22758,43924,31217,325447,76.70390519,6.535805057,60.90850068,99.03655229,43.92504534,30.45425034
157462,47765,52203,10927,332053,93.06054794,12.57575997,90.24209016,99.83382991,59.90778728,45.12104508
172866,96222,25980,2715,96574,98.42941932,49.9087118,100,99.71552209,83.40043733,69.53160251
68024,65722,68621,41803,390989,38.5466894,14.39028182,34.28495825,99.02214963,0,17.14247913
94318,51682,7005,45586,346743,51.66776225,12.97157558,99.03623911,99.33475013,44.24075998,49.51811955
95289,97547,27418,20012,447264,78.99862523,17.90474128,100,99.65699202,50.22510468,76.29736906
67523,26468,65257,19101,386619,71.71186114,6.407366971,14.26625002,99.02460514,0,7.133125009
88642,17820,61207,23027,105317,74.02247242,14.47168601,25.076149,99.48382117,4.972811985,12.5380745
184742,98419,79060,12563,208258,93.19970554,32.09207081,100,99.14332376,50.40488898,51.83932187
132876,98242,48079,30639,484076,76.94165989,16.87085063,100,99.3790416,40.75830097,57.34669918
131318,82495,57153,36285,327515,72.36860141,20.12024097,91.66679359,99.42344432,28.8460074,45.83339679
54478,66030,6369,29142,52687,46.5068468,55.61966694,100,99.58537357,34.81588898,78.01038952
53800,79754,59350,48584,172947,9.695167286,31.56061907,47.62081784,99.10375214,0,23.81040892
43615,91065,72854,16421,440940,62.35010891,17.11732033,100,99.06221932,0,52.05204631
155494,28917,35555,43750,464351,71.86386613,5.862330417,67.59489112,99.55264988,48.99803208,33.79744556
139594,41738,56451,29899,59133,78.58145766,41.37760109,68.04160637,99.47183461,38.14204049,34.02080319
125282,83033,75035,26231,57890,79.06243515,58.92082911,85.44643285,99.68215999,19.16955349,42.72321642
151842,50938,57681,42682,110314,71.89051778,31.58906556,67.44971747,99.14980437,33.90300444,33.72485873
64373,90667,65842,42914,86771,33.3354046,51.09784826,71.89970951,99.76003931,0,35.94985475
83046,5300,65506,35771,457619,56.92628182,1.144908721,0,99.27650081,0,0
114836,80450,43107,10450,81181,90.90006618,49.77386764,100,99.48338852,53.36218607,61.70930719
39064,58927,23592,48501,286394,0,17.06441253,66.29633422,99.80330508,0,33.14816711
160188,68953,5645,13010,371197,91.87829301,15.66579575,100,99.84825591,88.35430869,65.69967788
71395,86521,36990,30920,213516,56.69164507,28.8367768,100,99.26529611,4.881294208,63.0338259
20456,63869,40215,5481,39866,73.20590536,61.56938353,100,99.60561577,0,94.41973015
134546,99854,14462,21882,412793,83.73641728,19.47812042,100,99.86888602,72.98767708,73.60159351
163236,87936,60593,39854,11757,75.58504252,88.20679486,92.33563675,99.58471981,38.465167,46.16781837
179697,35760,41347,27477,188650,84.70926059,15.93511876,81.60013801,99.68653498,61.69997273,40.80006901
144154,70644,59284,36446,99270,74.7173162,41.57632685,82.59777738,99.71857308,33.59185316,41.29888869
45537,82433,41098,26474,442405,41.86266113,15.70637035,100,99.43383895,0,66.31750005
50308,16198,75528,38950,155098,22.57692614,9.456146086,0,99.19578326,0,0
104480,13172,33498,35054,139020,66.44908116,8.654857023,46.99464012,99.60390239,34.38744257,23.49732006
108566,47229,36389,49159,26591,54.71970967,63.97859659,64.70441943,99.21565023,21.20184957,32.35220972
26416,13042,72470,48470,228059,0,5.409351268,0,99.1946933,0,0
65249,62522,63697,23099,64528,64.59869117,49.21054703,62.79789729,99.72646416,0,31.39894864
104238,10320,52560,5106,497115,95.10159443,2.033758018,54.57894434,99.39240809,44.67852415,27.28947217
157565,51002,6912,12788,263197,91.88398439,16.23238775,100,99.6191204,87.49722337,59.93304351
23461,10084,11546,35110,178058,0,5.359781442,0,99.30313528,0,0
93059,74651,13801,15962,50683,82.84744087,59.56165127,100,99.01333168,68.01706444,74.11803265
37568,53469,68044,15595,49878,58.48860733,51.73735087,19.69229131,99.63633577,0,9.846145656
177657,13024,73167,18127,126225,89.79663059,9.353029465,55.94319391,99.7052902,48.61221342,27.97159695
196797,33845,13177,9882,429246,94.97858199,7.308498762,100,99.65949257,88.28284984,52.7403873
38436,21100,49618,26183,244962,31.87896763,7.930482369,0,99.42432716,0,0
188165,78937,21012,15496,35902,91.76467462,68.73710151,100,99.00963493,80.59787952,61.27441341
49860,76331,69268,3922,138466,92.13397513,35.53634362,100,99.81472227,0,53.14981949
27412,29980,7022,43762,428687,0,6.536332459,24.10623085,99.43729059,0,12.05311542
61128,39979,43843,2011,291226,96.71018191,12.07077188,90.38901976,99.57684353,24.98691271,45.19450988
64192,92663,49401,8211,23377,87.20868644,79.85436057,100,99.40446113,10.2504985,77.30168868
175546,33057,39241,34347,131799,80.43418819,20.05204542,76.9114648,99.36612667,58.08050312,38.4557324
157123,86140,68201,35858,495518,77.17838891,14.80938971,88.59555889,99.13986476,33.77226759,44.29777945
95154,39570,19352,15699,481358,83.50148181,7.59605934,100,99.03870754,63.16392374,52.37457175
191768,25290,40373,3487,239026,98.181657,9.568092737,90.31642401,99.08048903,77.12861374,45.15821201
141411,59495,35770,46455,289518,67.14894881,17.04664296,83.92628579,99.30229907,41.8538869,41.9631429
78425,13270,37409,42742,463311,45.49952184,2.7844165,14.71979598,99.89763035,0,7.359897992
98941,27965,37985,2636,118505,97.33578597,19.09264696,87.20853842,99.56705114,58.94421928,43.60426921
32611,20413,70665,36582,93867,0,17.86226811,0,99.7921342,0,0
40376,28435,37702,36070,336499,10.66475134,7.791819891,0,99.80715465,0,0
140948,54566,77655,31229,21125,77.8436019,72.09047311,61.46238329,99.48310461,22.74881517,30.73119165
178151,81167,50417,49621,86501,72.1466621,48.40935659,89.40730055,99.41126129,43.84651223,44.70365027
150472,66051,73357,42054,2200,72.05194322,96.77660401,67.19655484,99.77037359,23.30068053,33.59827742
196086,61689,5121,40730,159624,79.22850178,27.87409687,100,99.86904004,76.61689259,54.03853411
186044,35576,11678,35400,28571,80.97224313,55.46011505,93.81759154,99.12789809,74.69523339,46.90879577
142337,94054,39237,43082,202678,69.73239565,31.69661513,100,99.42349152,42.16612687,54.12225915
67227,9428,49746,28304,160389,57.89786842,5.551858766,0,99.13981467,0,0
175039,86932,15772,33020,305929,81.13563263,22.1279282,100,99.19055369,72.12506927,60.89471489
153297,77034,35331,45037,73626,70.62108195,51.1310235,97.82513683,99.42352863,47.57366419,48.91256841
146895,58465,54595,42086,464519,71.34960346,11.17911829,73.98413833,99.58204601,34.18360053,36.99206917
40909,85584,34521,26043,250355,36.33919186,25.47605369,100,99.21892425,0,80.58006796
193429,89341,74249,16305,36686,91.57055043,70.89036476,99.37289652,99.05932067,53.18488955,49.68644826
81703,53361,5149,47198,435322,42.23223137,10.91934853,100,99.2216831,35.9301372,50.62054025
164623,22400,38783,45192,389545,72.54818585,5.4376191,62.59635652,99.87896802,48.98950936,31.29817826
146257,29790,75320,24632,367560,83.15841293,7.497168743,52.02827899,99.79197176,31.66002311,26.01413949
97869,67292,18634,38734,239567,60.42260573,21.92929,100,99.20041928,41.38286894,55.07004261
26613,78909,64034,14586,412194,45.1921993,16.06770881,100,99.49960361,0,50.54296772
195909,8811,62457,22213,452541,88.66157246,1.909821568,61.27845071,99.66413963,56.78095442,30.63922535
67547,70423,30926,26855,488027,60.24249782,12.61043961,100,99.78505704,14.45808104,59.35792855
38483,35919,38815,39685,243156,0,12.87073367,0,99.59336285,0,0
179600,70210,78028,28828,94237,83.94877506,42.69460677,79.59576837,99.8538623,40.50334076,39.79788419
166339,86935,54180,32616,349499,80.39185038,19.91939216,100,99.25302745,47.81981375,50.04178214
135048,23811,69417,16421,30959,87.84061963,43.47452985,54.0704046,99.89643043,36.4388958,27.0352023
173773,65201,5745,14450,437523,91.68455399,12.96954194,100,99.71341044,88.3785168,62.94965271
37762,61031,38283,7590,460441,79.900429,11.70360058,100,99.76626537,0,70.07044118
112414,93017,22091,37575,238136,66.57444802,28.08882903,100,99.45446546,46.92298112,64.83400644
139890,92259,65787,8552,490511,93.88662521,15.83111691,100,99.38743182,46.85896061,56.40503253
174900,32463,54284,49894,451333,71.47284162,6.710059612,58.99656947,99.01389265,40.43567753,29.49828473
120078,51199,8035,12271,235082,89.78080914,17.88417674,100,99.55033217,83.08932527,62.86372191
74290,70782,68108,12557,111456,83.09732131,38.84041748,86.69672903,99.5572233,0,43.34836452
102183,10354,49118,21663,413331,78.79980036,2.443796689,40.86394019,99.36557108,30.73113923,20.43197009
138052,14400,9329,28041,115513,79.68808855,11.08434106,83.3613421,99.42577964,72.93048996,41.68067105
198711,31484,16172,48013,49858,75.83777446,38.70571169,83.54343745,99.00302221,67.69932213,41.77171873
91458,19722,29939,33721,351638,63.12952393,5.310749677,51.95827593,99.40193596,30.39427934,25.97913796
176919,40814,40913,32283,127716,81.75266647,24.21764671,81.69670866,99.21412866,58.62739446,40.84835433
109984,78159,43702,5288,411560,95.19202793,15.95996888,100,99.45355288,55.4571574,63.26056517
157893,35471,39765,15145,305981,90.40806116,10.38828298,87.68849791,99.10192186,65.22328412,43.84424895
109235,5253,36092,44237,1340,59.50290658,79.67541332,31.27111274,99.05269034,26.46221449,15.63555637
49540,11101,56322,7164,423495,85.53895842,2.554326317,0,99.46076814,0,0
80527,15697,65057,5493,323890,93.17868541,4.622379537,31.8824742,99.37848983,12.38963329,15.9412371
93637,20702,79065,7956,468168,91.50335872,4.234663612,29.17436483,99.59440475,7.065583049,14.58718242
53784,55600,24828,34462,244008,35.92518221,18.55758191,93.13922356,99.86993335,0,46.56961178
120106,97698,68527,34730,66655,71.08387591,59.44400163,95.37158843,99.51993463,14.02844154,47.68579422
173911,98582,13987,49574,187831,71.49461506,34.41952705,100,99.69454623,63.45199556,60.06865581
22758,12005,41795,40404,291149,0,3.960033514,0,99.3483934,0,0
29234,11735,17184,26988,147465,7.682835055,7.371231156,0,99.58299191,0,0
88357,50233,46989,19803,340581,77.58751429,12.853429,81.25898344,99.84309877,24.4066684,40.62949172
28472,83190,76203,33512,3570,0,95.88520055,6.838297275,99.63270173,0,3.419148637
178501,25975,52123,47229,145641,73.5413247,15.13553515,58.89266727,99.13468494,44.34092806,29.44633363
175117,45820,31949,24074,454859,86.25261968,9.151572165,94.17360964,99.21367489,68.00824592,47.08680482
119313,49400,56443,44816,381288,62.43829256,11.47002006,56.53533144,99.45850071,15.13162857,28.26766572
53408,70199,28106,16036,12819,69.97453565,84.55877039,100,99.22186748,17.34946075,74.3942855
114416,35183,62364,19004,436000,83.3904349,7.466950208,59.63414208,99.33135593,28.88407216,29.81707104
64779,67261,72891,29594,165495,54.31544173,28.89764388,45.62435357,99.38472277,0,22.81217679
44920,59668,8458,13981,138129,68.87577916,30.16628159,100,99.8641618,50.04674978,91.43922529
105471,44786,27067,19949,37863,81.0857961,54.18819344,97.88567474,99.37910895,55.42281765,48.94283737
73760,21198,26700,33271,340423,54.89289588,5.861938328,47.43356833,99.22150285,18.69441432,23.71678416
160582,87054,71504,28900,418857,82.00296422,17.20737442,91.68649039,99.37390117,37.47493492,45.8432452
79425,19510,33505,39014,71967,50.87944602,21.32776545,33.25904942,99.82294088,8.694995279,16.62952471
165270,18421,67478,4614,153624,97.20820476,10.70708245,67.52526169,99.16825905,56.37925818,33.76263085
197556,27161,10728,39308,267526,80.10285691,9.216897929,88.42100468,99.08466734,74.67249792,44.21050234
117088,92589,22141,25134,336071,78.53409401,21.59963608,100,99.35596765,59.62438508,69.35040312
88125,86998,71163,44432,414091,49.58070922,17.36178603,67.54950355,99.09432238,0,33.77475177
74780,41987,64358,14090,127440,81.15806365,24.78176442,51.24231078,99.64684218,0,25.62115539
119162,5393,11635,46181,323033,61.24519562,1.642074623,56.00694852,99.7898577,51.48117689,28.00347426
29053,79057,59194,43133,179060,0,30.62835846,19.9050012,99.88990212,0,9.952500602
190230,21612,66422,14662,98643,92.29248804,17.9718099,68.7367923,99.3970577,57.37580823,34.36839615
77940,72583,74791,45076,54920,42.16576854,56.92650369,39.33282012,99.49321548,0,19.66641006
101510,58150,24523,2876,490074,97.1667816,10.60697817,100,99.16011541,73.00857058,65.14678357
144632,24386,71260,44513,318730,69.22327009,7.107217384,36.81412136,99.49285793,19.95339897,18.40706068
57270,22029,43431,2414,65833,95.78487865,25.07227243,58.41452768,99.08846346,19.94936267,29.20726384
197062,46456,72959,25175,423374,87.22483279,9.887831769,73.775766,99.8740281,50.20145944,36.887883
123093,36975,74949,6284,467847,94.89491685,7.324363835,64.04507161,99.6072955,34.00680786,32.02253581
113588,15494,45199,26302,31211,76.84438497,33.17417835,50.69285488,99.24462494,37.05232947,25.34642744
150698,50133,62662,2973,299864,98.02718019,14.32383706,89.71320124,99.32057794,56.44600459,44.85660062
127547,36348,22060,5053,31967,96.03832313,53.20647003,100,99.49150008,78.74273797,53.62023411
168200,84631,31593,11060,420577,93.42449465,16.75171415,100,99.83366976,74.64149822,62.47859691
35829,16351,78103,40266,352575,0,4.432054125,0,99.44582809,0,0
116057,42576,71361,13031,427159,88.77189657,9.063833864,63.96942882,99.45445582,27.284007,31.98471441
72293,9484,53265,31019,51269,57.09266457,15.61075173,0,99.25142455,0,0
137995,41119,24936,45427,80553,67.08069133,33.79495693,78.80792782,99.82167333,49.01047139,39.40396391
131349,44585,74212,42673,370022,67.51174352,10.75355698,44.95580476,99.79820292,11.01188437,22.47790238
22284,20383,67081,5370,334555,75.90199246,5.74269309,0,99.08149249,0,0
59655,91125,15159,38423,230512,35.59131674,28.33162851,100,99.66107283,10.18020283,81.46676724
159636,83051,43231,20845,177525,86.94216843,31.87208338,100,99.47159695,59.86118419,55.9432083
28876,81955,66942,43502,51157,0,61.56845363,1.340213326,99.47376872,0,0.670106663
28495,97606,29338,12912,367813,54.68678716,20.97164061,100,99.46187016,0,100
116382,9105,47262,23224,482394,80.04502414,1.852496139,47.25902631,99.10001245,39.43565156,23.62951315
48298,73879,71535,45099,391610,6.623462669,15.87126656,11.4766657,99.3881898,0,5.73833285
81699,19653,24309,10829,213013,86.7452478,8.446872341,81.04627964,99.2381124,56.99090564,40.52313982
149336,6461,36984,8183,8282,94.52041035,43.82418775,74.08126641,99.05454887,69.75478116,37.0406332
145400,28348,13592,28502,34865,80.39752407,44.84520589,90.54607978,99.02844693,71.04951857,45.27303989
34479,64112,32790,47485,132492,0,32.60971293,53.12219032,99.68629042,0,26.56109516
48184,72509,8161,21629,336826,55.11165532,17.71385296,100,99.51876552,38.17449776,94.32903038
106607,45898,23760,9397,120541,91.18538182,27.57646946,100,99.21645322,68.89791477,55.9756864
176223,10263,33937,30246,340763,82.83651964,2.923715052,69.40240491,99.78983097,63.57853402,34.70120245
176622,41423,37086,22851,433369,87.06220063,8.724451971,89.51772712,99.48948238,66.06481639,44.75886356
113712,53363,28972,30300,202246,73.35373575,20.87680794,94.80353876,99.12108278,47.87533418,47.40176938
182572,39341,36933,4140,153531,97.73240146,20.39746568,99.05133317,99.87974909,77.50312206,49.52566659
114879,73585,54798,15817,112532,86.23160021,39.53695794,100,99.07811761,38.53097607,51.29266446
31452,93092,30801,37636,9067,0,91.12461947,100,99.49092462,0,89.19464581
85633,45273,78283,26691,363074,68.83094134,11.08689423,30.28271811,99.3694755,0,15.14135906
21641,43014,67851,33318,470542,0,8.375717546,0,99.79351446,0,0
71903,39520,55413,6855,240396,90.46632268,14.11852127,68.3629334,99.83214636,13.39999722,34.1814667
54406,82938,10473,6741,484803,87.60982245,14.6084218,100,99.29197943,68.36010734,100
74329,54987,70506,41569,81173,44.07431823,40.38410693,23.19552261,99.65926532,0,11.5977613
106862,45115,40216,33044,139528,69.07787614,24.4336368,73.66229343,99.44989535,31.44429264,36.83114671
77893,80448,43665,13343,79588,82.87009102,50.26868954,100,99.6872349,26.81242217,65.04628144
80771,41042,58455,7795,472303,90.34925902,7.9950131,68.79077887,99.50771439,17.97798715,34.39538943
69839,83633,61788,11573,189978,83.42902963,30.56638805,100,99.50177413,0,57.35405719
131821,51296,48624,24102,193223,81.71611503,20.97832888,83.74310618,99.5477085,44.82973123,41.87155309
155572,21092,32031,13148,407426,91.54860772,4.922080286,84.51713676,99.65275637,70.95942715,42.25856838
193833,12430,70963,47872,459148,75.30245108,2.635831188,45.10480672,99.78131961,38.69206998,22.55240336
67327,97094,7095,49519,311312,26.45001262,23.77389167,100,99.52005295,15.9118927,80.06223358
33564,14254,20437,30945,263800,7.803003218,5.126342365,0,99.87117213,0,0
75794,60560,40224,41982,313997,44.61039132,16.16843364,71.44101116,99.84773487,0,35.72050558
132795,23974,43330,31191,460888,76.51191686,4.944499672,61.93606687,99.514229,43.88267631,30.96803343
193771,29417,52748,17640,257226,90.89647058,10.26259145,78.85596916,99.63062331,63.67464688,39.42798458
73418,59395,30362,44564,343653,39.30098886,14.73645819,78.84578714,99.76321344,0,39.42289357
38049,88747,14978,2808,56966,92.62004258,60.90534132,100,99.30716547,53.25501327,100
151535,95883,18348,47322,444830,68.77157092,17.73269738,100,99.04211817,56.66347708,59.96898406
127999,50016,20643,46087,421993,63.99424996,10.59640812,86.94208549,99.13788454,47.86678021,43.47104274
